surgical mortality,risk oc tubal ligation,risk ac death oc surg,sens endo surv,spec endo surv,sens oc surv,spec oc surv,local oc surv,regional oc surv,distant oc surv,local ec surv,regional ec surv,distant ec surv,oc lifetime risk,ec lifetime risk,oc stage dist nat hist,ec stage dist nat hist,oc stage dist intervention,ec stage dist intervention,surgical complications
0.0017339998092110588,0.934162160821108,1.0,0.9482382508162925,0.9643568598543962,0.5838629315767717,0.9643568598543962,0.9391217453687382,0.6901539431873348,0.29704319434635745,0.9414352562996188,0.761665724608302,0.16531284990364106,4,2,[0.1908958  0.32364168 0.48546252],[0.73296435 0.20027673 0.06675891],[0.83470536 0.09917678 0.06611786],[0.86382578 0.13345073 0.00272348],0.030898238674163466
0.0016927410938975872,0.9759783688496063,1.0,0.8933100103263046,0.9647423502397955,0.6330498309381841,0.9647423502397955,0.9430868022556009,0.772388608002176,0.3012090186477726,0.9182901700152416,0.6019350142412759,0.17307747532036363,1,1,[0.16983113 0.2905591  0.53960976],[0.65615721 0.30258166 0.04126113],[0.84189391 0.10276896 0.05533713],[0.89134662 0.10648031 0.00217307],0.029968045616485108
0.001755402674974288,0.9523671873399748,1.0,0.9462953522237815,0.9613519234395715,0.6210501315249828,0.9613519234395715,0.91500790579753,0.6248407174112399,0.29672079447103067,0.8950712175493758,0.7007757980896029,0.17562320658198843,1,1,[0.1597022  0.25208934 0.58820846],[0.71922145 0.21058392 0.07019464],[0.81452762 0.11128343 0.07418895],[0.9110149  0.08008659 0.00889851],0.03132543678118245
0.0017318321014282627,0.9257390409451173,1.0,0.907890546298246,0.9666940555760494,0.5905137938728894,0.9666940555760494,0.9477235904222535,0.785545962607031,0.3035138206844861,0.9604275433993323,0.7205113895425429,0.1670447542828418,2,1,[0.18703779 0.36583299 0.44712921],[0.76995956 0.17253033 0.05751011],[0.8207   0.116545 0.062755],[0.84689485 0.15004305 0.0030621 ],0.030896838650012526
0.0016899120397678626,0.9201771314092627,1.0,0.9492120146944915,0.9548828986518552,0.6092078536872766,0.9548828986518552,0.9357151944776761,0.7162616349867645,0.30066616964890314,0.9622444284777907,0.6971072815882786,0.16291763793034147,3,0,[0.14039756 0.34384097 0.51576146],[0.69620568 0.267339   0.03645532],[0.83225847 0.09225784 0.07548369],[0.84338292 0.14095537 0.01566171],0.029728102629973396
0.001710320019093735,0.9849335750309667,1.0,0.9292821013166606,0.9622477351391933,0.5561154898474682,0.9622477351391933,0.9238737602498586,0.8047863266820363,0.32490960051560164,0.949853783021134,0.6815065660134679,0.16836024286078935,3,3,[0.1263658  0.39313539 0.48049881],[0.82331677 0.13251242 0.04417081],[0.82717648 0.09505294 0.07777059],[0.87356184 0.12011625 0.00632191],0.030319178614755925
0.0017158857889281415,0.8185540424813753,1.0,0.9321721579490287,0.9479195440817719,0.5649420552908043,0.9479195440817719,0.92056723245174,0.7471966097241401,0.2723697168552609,0.9493637681997381,0.6613704804686991,0.1674384132015863,1,3,[0.19017831 0.28343759 0.5263841 ],[0.69812675 0.25659226 0.04528099],[0.7874868  0.11688226 0.09563094],[0.85402733 0.13867404 0.00729863],0.03020053261992477
0.0016991756068523544,0.967303162883376,1.0,0.9091388212614324,0.9599971753277966,0.5870169847853217,0.9599971753277966,0.9021950090420535,0.7452205306825681,0.319071024614376,0.9595421301495661,0.6975342904927591,0.16104688993743776,2,2,[0.13245001 0.3036425  0.56390749],[0.77555675 0.16833244 0.05611081],[0.83624848 0.09006334 0.07368818],[0.87467598 0.12281754 0.00250648],0.030025254038891436
0.001712906728633284,0.9104261781078954,1.0,0.912838191977839,0.9675106094657145,0.6374571905913913,0.9675106094657145,0.9584090179659386,0.6327462129130379,0.29034577663486966,0.8996507428362858,0.738305668252392,0.17245150397851094,4,-1,[0.12083615 0.35166554 0.52749831],[0.73372554 0.22633329 0.03994117],[0.82202529 0.09788609 0.08008862],[0.92762168 0.07093075 0.00144757],0.030482482584289698
0.0016799769255509572,0.778317653086983,1.0,0.8879985198934295,0.9570807646841799,0.6049819457770178,0.9570807646841799,0.9366517824152545,0.7354911003776262,0.2840294599716806,0.9262763598355002,0.7934579579423583,0.1661044259271057,2,-1,[0.15858722 0.25242383 0.58898894],[0.73837085 0.22238477 0.03924437],[0.7390502  0.15656988 0.10437992],[0.93004913 0.06855185 0.00139902],0.029540976927676113
0.0016642617081615327,0.9483518007695174,1.0,0.930051070331236,0.9604270530594236,0.5505434004162274,0.9604270530594236,0.8816825210942238,0.7764413817487928,0.27755813199492013,0.9567465400708388,0.6050897054530894,0.17789654146156478,-3,2,[0.18884642 0.28390375 0.52724983],[0.73364796 0.22639923 0.03995281],[0.73777991 0.14422105 0.11799904],[0.92137927 0.07468969 0.00393104],0.02924390437516958
0.0016931883436424023,0.8867921387507006,1.0,0.8920127746754442,0.9624355291661977,0.5801375461555442,0.9624355291661977,0.8713279934968275,0.7864273221420243,0.28509220019392534,0.9575336193230449,0.7346753374294145,0.16086819291792612,0,1,[0.11420717 0.26573785 0.62005498],[0.7392268  0.22948042 0.03129278],[0.78508416 0.10745792 0.10745792],[0.85827486 0.13463888 0.00708626],0.02993435194008974
0.001743010588324507,0.7760872384667331,1.0,0.9025675420069177,0.9628487961515416,0.6031035035372518,0.9628487961515416,0.8894209591413523,0.7075076682133425,0.28105681612897127,0.9541724244281926,0.7396942498989528,0.16226687065257397,2,0,[0.12070451 0.35171819 0.52757729],[0.76049129 0.19160696 0.04790174],[0.80392534 0.12744853 0.06862613],[0.84757479 0.14480395 0.00762126],0.031073143364603498
0.0017208588237163885,0.9474014248444708,1.0,0.9534683043813397,0.9586253723010821,0.6120922628135997,0.9586253723010821,0.8735521685156377,0.742034542476734,0.2856662960101381,0.9355206919071803,0.704338961296712,0.17389924186452654,4,-1,[0.12575518 0.30598569 0.56825913],[0.69277316 0.26114281 0.04608403],[0.7892875  0.13696313 0.07374938],[0.79784854 0.19810843 0.00404303],0.030491065437351757
0.0016748366411997262,0.9071972463453497,1.0,0.9385839797777609,0.9642248995602636,0.5755146411927584,0.9642248995602636,0.9412770743082345,0.8185478493032992,0.2832084214607993,0.9699809283100578,0.7056339948768129,0.17623369526197113,2,3,[0.12566961 0.34973216 0.52459823],[0.72656588 0.24062203 0.03281209],[0.82631593 0.11289464 0.06078942],[0.81270942 0.17792605 0.00936453],0.02955199213989265
0.001719685095420419,0.963357797587415,1.0,0.9151813976606055,0.9593998521470163,0.5697779459085721,0.9593998521470163,0.8742843412446678,0.7831100493153057,0.30306060054695333,0.974939780859274,0.6426841941390389,0.1582895461316349,3,3,[0.15731218 0.25280634 0.58988147],[0.73205804 0.23578893 0.03215304],[0.79791394 0.11114733 0.09093873],[0.81549907 0.17527588 0.00922505],0.0304785354467333
0.0017406925842542286,0.9841342531956503,1.0,0.8529303606945653,0.9631364574534782,0.6151136850859272,0.9631364574534782,0.9568354752647338,0.666501036912094,0.29794256820528126,0.968436972429034,0.6768844688831198,0.15896401603140792,1,2,[0.14448538 0.29943012 0.5560845 ],[0.73422194 0.22591135 0.03986671],[0.81631636 0.11021019 0.07347346],[0.86622561 0.12708567 0.00668872],0.03102612686584135
0.0017331869597908723,0.8486327192635702,1.0,0.892741773270801,0.9598359289212056,0.5887760007623791,0.9598359289212056,0.9389946230950414,0.6441200383418415,0.28988937921005153,0.9076048259687589,0.5820043234732929,0.1769758151160822,-4,0,[0.14430875 0.3422765  0.51341475],[0.65396694 0.27682645 0.06920661],[0.80110397 0.11933762 0.07955841],[0.88037101 0.10766609 0.0119629 ],0.030792392446077274
0.0017102491303915763,0.7657813841750888,1.0,0.8938514452749919,0.9531486955421521,0.6130192054554167,0.9531486955421521,0.9056077108600656,0.7424298083102598,0.262418836684359,0.9521488580828713,0.7125498778301289,0.17284473663326172,1,1,[0.15036339 0.25489098 0.59474563],[0.68616928 0.27617103 0.03765969],[0.8273457  0.09495987 0.07769444],[0.80835857 0.17247728 0.01916414],0.030157347182050688
0.0017062657996518484,0.9228718502421397,1.0,0.8836819709930666,0.9590993893860458,0.5847925653913743,0.9590993893860458,0.9638574384983943,0.8394561677666332,0.29227448442662585,0.9644252026105411,0.6802428297267813,0.16413800183281813,5,0,[0.18428796 0.28549922 0.53021283],[0.66249666 0.28687784 0.0506255 ],[0.80878339 0.10516914 0.08604747],[0.77873777 0.21683699 0.00442524],0.03016950018913025
0.001664843837236152,0.8029175587154412,1.0,0.9361429338969743,0.967190296299962,0.5545390499886287,0.967190296299962,0.9594477906982709,0.8223735879817272,0.267724215052078,0.962938409767772,0.6079064746005017,0.14967098743429552,1,1,[0.14715449 0.25585365 0.59699186],[0.70257152 0.22307136 0.07435712],[0.77582401 0.1345056  0.0896704 ],[0.85639392 0.12924547 0.01436061],0.02938242539524855
0.0017151180119358354,0.9774576691588208,1.0,0.9503591600100865,0.9630720847110544,0.5574057149350168,0.9630720847110544,0.976220502441709,0.7961229792933124,0.2954914821636272,0.9340938551212061,0.7122106900645854,0.16360560687157338,-2,1,[0.18696698 0.24390991 0.56912311],[0.73340802 0.21327358 0.0533184 ],[0.84111234 0.10327698 0.05561068],[0.80802891 0.17277398 0.01919711],0.030443783244156936
0.001700611361744979,0.8284474612891425,1.0,0.9401794808883899,0.9610875110362962,0.5963034408091827,0.9610875110362962,0.8825991506520032,0.7972444083143039,0.31025471863442705,0.9735555610206805,0.7038384653011469,0.16351831613297144,-2,-1,[0.1855719  0.24432843 0.57009967],[0.68241787 0.26994481 0.04763732],[0.71317618 0.14341191 0.14341191],[0.87602942 0.11157352 0.01239706],0.03007756321462284
0.0017184958560049202,0.9918622725697818,1.0,0.9369387270757491,0.9647591490876237,0.5833081869470806,0.9647591490876237,0.937400017871464,0.809876644590605,0.28467930136622877,0.9694416946168087,0.7315578324066124,0.1794866476224989,-2,1,[0.1698262  0.24905214 0.58112166],[0.68779348 0.24976521 0.0624413 ],[0.83051579 0.09321632 0.07626789],[0.78956439 0.2062269  0.00420871],0.03055359814372278
0.0017022562103656488,0.9547164284124309,1.0,0.8990659999872145,0.9615066326140644,0.6405228066069822,0.9615066326140644,0.9274819490567184,0.7341280305293622,0.27356778560060707,0.9557905074953464,0.6212571758372908,0.15408356751609031,0,0,[0.19222194 0.28272232 0.52505574],[0.72422372 0.20683221 0.06894407],[0.81533484 0.12003236 0.06463281],[0.86047022 0.13255329 0.00697649],0.03012254016474049
0.001672385676485792,0.9008836061764994,1.0,0.8716190283632278,0.9595295040346548,0.5990723249944435,0.9595295040346548,0.9250948502737508,0.7097339066140708,0.2922616048784478,0.9436150773460934,0.6585557813623786,0.18188582194460975,1,3,[0.1945604  0.32217584 0.48326376],[0.74328138 0.19253897 0.06417966],[0.74670391 0.16464246 0.08865363],[0.83911769 0.14479408 0.01608823],0.02941165822344194
0.0017089190111898706,0.827215502585172,1.0,0.893032203466374,0.9534589849419454,0.6009948602485331,0.9534589849419454,0.8997547888999485,0.7267871185053131,0.290804280306769,0.972923235130877,0.7151883500894802,0.16798297820278316,0,4,[0.16260429 0.33495828 0.50243742],[0.71403737 0.24306824 0.04289439],[0.74339729 0.15396163 0.10264109],[0.83361893 0.15806202 0.00831905],0.030132518079423083
0.0016893882904874455,0.8979280330995254,1.0,0.9075847877303166,0.959151583711808,0.6048858830365165,0.959151583711808,0.9524622866268638,0.7512729972803794,0.27530130922791446,0.9578085248031996,0.6786656632714344,0.18179568868486248,-2,1,[0.17912503 0.28730624 0.53356873],[0.75597797 0.18301653 0.06100551],[0.76872314 0.13876612 0.09251074],[0.94354841 0.05532255 0.00112903],0.029788976473309893
0.0017373856376231504,0.9055147339262075,1.0,0.9408856106459731,0.96305117511348,0.6145807296686292,0.96305117511348,0.9405317425207108,0.7236508012706119,0.30094480651102495,0.9705164910172732,0.6917221180237333,0.1680829413894458,0,3,[0.14646198 0.38409211 0.46944591],[0.66988528 0.29050096 0.03961377],[0.79351891 0.12388865 0.08259243],[0.82284092 0.1736159  0.00354318],0.030949252910227494
0.0016864625951252504,0.9178733728570022,1.0,0.899504006094016,0.9640769224258834,0.608143702648685,0.9640769224258834,0.9365122293059891,0.8059403811388953,0.29209205492215196,0.9525874296934406,0.773590386172689,0.1680387225909581,-4,1,[0.11306581 0.35477368 0.53216051],[0.74672553 0.2152833  0.03799117],[0.77989185 0.11005407 0.11005407],[0.9144083  0.08131211 0.00427958],0.02981278775548768
0.001704580543131254,0.8991348021142995,1.0,0.9314945588978188,0.9604825975450348,0.6548439215340495,0.9604825975450348,0.9382979967910816,0.6962219785380047,0.2834623106447525,0.9594753836630814,0.706679381289576,0.19384954138206625,-1,4,[0.13393485 0.38972932 0.47633584],[0.72946995 0.21642404 0.05410601],[0.82959438 0.10224337 0.06816225],[0.94893794 0.04595585 0.00510621],0.030156354317408016
0.0017086098426736416,0.9112302558855282,1.0,0.8885669348387961,0.9735582118497749,0.6182667778588955,0.9735582118497749,0.9529383616447655,0.7018474160201739,0.32185971455157586,0.9681237046326205,0.7011781420718294,0.17912143177946285,3,0,[0.17797322 0.36991205 0.45211473],[0.7374272  0.22318688 0.03938592],[0.83288052 0.10027169 0.06684779],[0.79718146 0.18253668 0.02028185],0.030518864943005576
0.001691101363314634,0.9901761943174173,1.0,0.9183033147472492,0.9608628875148016,0.6349520804749307,0.9608628875148016,0.9509783195151377,0.7312726876731444,0.27606532904099385,0.9738830648136729,0.6911210528860304,0.17190052679265944,1,3,[0.10624093 0.35750363 0.53625544],[0.67848176 0.25721459 0.06430365],[0.82218242 0.08890879 0.08890879],[0.87860277 0.11896929 0.00242794],0.02985822663861175
0.0017578789521899764,0.8448840775226143,1.0,0.9525825672241192,0.959079126313182,0.5639436109921799,0.959079126313182,0.948341073977507,0.7665385717453634,0.30827336830593377,0.9548446024658349,0.7290417772959819,0.17487643820776697,-2,3,[0.17855087 0.24643474 0.57501439],[0.74526014 0.21652888 0.03821098],[0.80663871 0.09668064 0.09668064],[0.90868314 0.08949053 0.00182634],0.031338081001633995
0.0016985755189199015,0.8132583346606551,1.0,0.920516984463472,0.9641988603715351,0.5974706707046838,0.9641988603715351,0.9161146449167875,0.7165974890667532,0.30250128340173044,0.962054739370686,0.7005921583174894,0.16952534777365405,1,2,[0.13722697 0.34510921 0.51766382],[0.80744134 0.14441899 0.04813966],[0.74158497 0.16796977 0.09044526],[0.91625403 0.07955867 0.0041873 ],0.030089980091074327
0.0017145795388556033,0.9678069371581421,1.0,0.922352131842713,0.958019991448628,0.5969780930140434,0.958019991448628,0.9132022597241615,0.8434557161658369,0.29455667199343283,0.9753614195978689,0.5884168065748916,0.17446751415137862,1,3,[0.19234073 0.36344667 0.4442126 ],[0.73836418 0.23023952 0.0313963 ],[0.76233803 0.14259718 0.09506479],[0.86602969 0.12727179 0.00669852],0.03033823994555385
0.0016805127934421153,0.9767544083234228,1.0,0.9088994950753225,0.9515414631775805,0.5827026751905092,0.9515414631775805,0.9027305646700188,0.8204059472179166,0.3106529185631417,0.9524332549117078,0.7565745978505193,0.1430949307576913,0,4,[0.15155012 0.33937995 0.50906993],[0.74775468 0.22197589 0.03026944],[0.77652137 0.13408718 0.08939145],[0.84330172 0.14886337 0.00783491],0.02946318782533708
0.001723232687033106,0.9799743377100478,1.0,0.9099620443457614,0.9593141338122595,0.5467539603497815,0.9593141338122595,0.9696749386978339,0.805550352273545,0.2903431070646359,0.9394780338929538,0.6888892874327975,0.17976604535863375,1,4,[0.13840592 0.38771733 0.47387674],[0.78971605 0.15771297 0.05257099],[0.78567203 0.11788039 0.09644759],[0.82248241 0.16864171 0.00887588],0.030557286009025776
0.0016798295241397584,0.8030290880608154,1.0,0.9360701067272347,0.9594362135654982,0.6212578330762404,0.9594362135654982,0.8968138305405284,0.701159940460612,0.2660299608607994,0.9541704116887435,0.6673906240451256,0.1417284643700473,-1,1,[0.1754918  0.28857787 0.53593033],[0.70846621 0.25654973 0.03498405],[0.75867177 0.14479694 0.09653129],[0.83255186 0.15907573 0.00837241],0.02957808260224676
0.0016675008361159275,0.9003076853095971,1.0,0.9395426028832943,0.961547192861672,0.5999539449649881,0.961547192861672,0.9186847525724123,0.7454533092326584,0.2977924601450348,0.9601217055919125,0.7166513012972114,0.17248043887423997,2,1,[0.17909439 0.24627168 0.57463393],[0.69140905 0.23144321 0.07714774],[0.76821792 0.12748014 0.10430193],[0.84734536 0.14960155 0.00305309],0.029336847651266477
0.0017268259829093012,0.8004878954473971,1.0,0.9587250278452554,0.9671615835090147,0.6370348650240124,0.9671615835090147,0.8996155087763915,0.698535092792703,0.28005547812175063,0.9625690326159002,0.6967381660518926,0.1640601187190441,3,4,[0.10638572 0.312765   0.58084928],[0.74298515 0.21846262 0.03855223],[0.79046913 0.10476543 0.10476543],[0.87339775 0.12027214 0.00633011],0.030792503361247697
0.0016672557011617366,0.7892246647976707,1.0,0.9330240807153416,0.9583988131879805,0.6538115778771378,0.9583988131879805,0.8451604711083088,0.841135482390801,0.2777305728976499,0.955465308271789,0.7021088775847173,0.14324566499703495,3,1,[0.19036032 0.32385587 0.48578381],[0.69178734 0.26198076 0.0462319 ],[0.80413579 0.10772531 0.08813889],[0.88498178 0.10926731 0.00575091],0.02927653589915335
0.0016932774658809076,0.7891823798126774,1.0,0.9252042362697539,0.959624730370829,0.6362454846081085,0.959624730370829,0.8457751326546413,0.798033409198998,0.29111111696624786,0.951669046253354,0.6915695742461556,0.17212542384118723,0,1,[0.17195765 0.33121694 0.49682541],[0.74101103 0.20719118 0.05179779],[0.77855007 0.11072496 0.11072496],[0.84744443 0.13730001 0.01525556],0.029885223724152546
0.0017088735344073175,0.8815686036653655,1.0,0.8922322656500404,0.9624420849035422,0.5687838281134233,0.9624420849035422,0.9196587508642741,0.8319942756752621,0.31110750536062615,0.9725564182922194,0.7376635370991678,0.17607682662175764,0,0,[0.13739695 0.25878091 0.60382213],[0.68756666 0.26556834 0.046865  ],[0.83309613 0.10848751 0.05841635],[0.80439076 0.18582877 0.00978046],0.030290049621856913
0.0017274957323302963,0.9269489955247275,1.0,0.91738769462893,0.9620065199564073,0.566303768975414,0.9620065199564073,0.9026745072331349,0.7458664135422165,0.29185540301841084,0.9415068792539751,0.6254581606653266,0.1772142488805922,1,4,[0.17197323 0.28980937 0.5382174 ],[0.73690361 0.23152482 0.03157157],[0.81855047 0.1179422  0.06350734],[0.8082021  0.18796194 0.00383596],0.030704287178899736
0.001707251662028041,0.843107314325305,1.0,0.8852100745962281,0.9591541104733211,0.5815968178553315,0.9591541104733211,0.9377993246269883,0.8244584079013296,0.285314095207698,0.969423223792705,0.6786101269075496,0.16523189597668697,2,-1,[0.16720118 0.37475947 0.45803935],[0.73491633 0.21206694 0.05301673],[0.77351497 0.12456677 0.10191826],[0.91792507 0.08043344 0.0016415 ],0.03019277373331486
