gene,strategy,total QALYs,total QALYs disc,total LE,healthy,HSBO total,hysterectomy total,HSBO false positive,total disc cost,total cost,OC incidence,OC death,EC incidence,EC death,Cancer Incidence,Cancer Mortality,HSBO death comps,lifetime ec risk,lifetime oc risk,lifetime total risk,changed param,param value,cost per QALY,formatted_param,pretty_strategy
MSH2,"HSBO: 40, Survey: Never",40.675929184578635,22.22260511922939,46.56801717187612,0.0,0.9438427875400938,0.0,0.0,9690.174733630412,15460.129355426727,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0019366685674343479,0.55036,0.22368,0.77404,surgical mortality,0.00204,436.0503497065441,Surgical Mortality,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",40.65209019645595,22.21255822535053,46.542855557449485,0.0,0.9428745626783763,0.0,0.0,9821.171013469686,15670.399593720715,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.0019348805129481806,0.46764,0.1601,0.62774,surgical mortality,0.00204,442.144975550861,Surgical Mortality,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",40.95700271185597,22.4841853432618,46.04444207175208,0.0,0.8682617354486611,0.04741262462997148,0.0,15298.36808764059,27042.322623531792,0.04981291929538378,0.041461347068905884,0.022612716695639447,0.010745869757923259,0.07242563599102322,0.05220721682682914,0.001837289571421796,0.46764,0.1601,0.62774,surgical mortality,0.00204,680.4057097948314,Surgical Mortality,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.30881241558648,23.03798747095673,47.35298618545181,0.0,0.9615222537047985,0.0,0.0,4468.838338957092,9343.23366425154,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.00196826655988664,0.1278,0.04,0.1678,surgical mortality,0.00204,193.97694111045146,Surgical Mortality,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.78426450669218,22.26714593914171,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,9260.77744852193,14741.09060835351,0.019699110521807495,0.016561680234250423,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025449665945404494,0.0016228440892110108,0.408,0.1508,0.5588,risk oc tubal ligation,0.75,415.8942270299275,RR for OC Post-Ooph,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",41.06103664192295,22.529884945587813,46.14509539725353,0.0,0.872709661998454,0.04736201477487724,0.0,14992.218525044447,26651.5784126953,0.049290330829178476,0.04081889028854493,0.018705599107502396,0.008887985711154069,0.06799592993668087,0.049706875999698995,0.0015393004947187043,0.408,0.1508,0.5588,risk oc tubal ligation,0.75,665.4369767645209,RR for OC Post-Ooph,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",40.63345080253363,22.069228267784034,46.961848972302725,0.0,0.9708708407301856,0.0,0.0,8878.518623590431,12450.400005404566,0.010961766963227456,0.008963293066973094,0.011465284008701837,0.005521900045964591,0.02242705097192929,0.014485193112937686,0.001659451834148799,0.55036,0.22368,0.77404,risk oc tubal ligation,0.75,402.30308535758877,RR for OC Post-Ooph,Hyst-BSO: 35
MSH2,"HSBO: 40, Survey: Never",40.68497211751525,22.226273877355997,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,9692.023094856726,15463.009041991432,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.55036,0.22368,0.77404,risk oc tubal ligation,0.75,436.06153457556843,RR for OC Post-Ooph,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",40.66112478038692,22.216223596248405,46.55363832871804,0.0,0.9428745626783765,0.0,0.0,9823.017668172417,15673.276621577283,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.46764,0.1601,0.62774,risk oc tubal ligation,0.75,442.1551496191821,RR for OC Post-Ooph,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.092802615647976,22.533336477098825,46.18237517645317,0.0,0.8750350097930357,0.04735726948277691,0.0,14646.653107885888,25683.935708890884,0.04309500009820355,0.0361042434044651,0.022612716695639447,0.010745869757923259,0.06570771679384299,0.04685011316238836,0.0015418360696646625,0.46764,0.1601,0.62774,risk oc tubal ligation,0.75,649.9993075935131,RR for OC Post-Ooph,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.236133088192,9346.160334753438,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,risk oc tubal ligation,0.75,194.01807527691037,RR for OC Post-Ooph,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.78426450669218,22.26714593914171,46.675395000461144,0.0,0.9496628970807018,0.0,0.0,9260.77744852193,14741.09060835351,0.019699110521807495,0.016561680234250423,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025449665945404494,0.0016228440892110108,0.408,0.1508,0.5588,risk ac death oc surg,1.0,415.8942270299275,RR for AC Death Post-Ooph,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.88809844051829,22.467758664911482,45.972678397218566,0.0,0.8634156099182654,0.04700032962607982,0.0,15934.97002311972,28614.03035127205,0.058946068058164734,0.048523435569159425,0.018705599107502396,0.008887985711154069,0.07765166716566713,0.05741142128031349,0.0015245912395754557,0.408,0.1508,0.5588,risk ac death oc surg,1.0,709.2371900898954,RR for AC Death Post-Ooph,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",40.63345080253363,22.069228267784034,46.961848972302725,0.0,0.9708708407301856,0.0,0.0,8878.518623590431,12450.400005404566,0.010961766963227456,0.008963293066973094,0.011465284008701837,0.005521900045964591,0.02242705097192929,0.014485193112937686,0.001659451834148799,0.55036,0.22368,0.77404,risk ac death oc surg,1.0,402.30308535758877,RR for AC Death Post-Ooph,Hyst-BSO: 35
MSH2,"HSBO: 40, Survey: Never",40.68497211751525,22.226273877355997,46.57880990767861,0.0,0.9438427875400934,0.0,0.0,9692.023094856726,15463.009041991432,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.55036,0.22368,0.77404,risk ac death oc surg,1.0,436.06153457556843,RR for AC Death Post-Ooph,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",40.66112478038692,22.216223596248405,46.55363832871804,0.0,0.9428745626783765,0.0,0.0,9823.017668172417,15673.276621577283,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.46764,0.1601,0.62774,risk ac death oc surg,1.0,442.1551496191821,RR for AC Death Post-Ooph,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",40.97244748629788,22.49011284490286,46.0624107018831,0.0,0.8685592682467761,0.04710574192539986,0.0,15302.99217305454,27051.005325806113,0.0498222692018405,0.041468800242727866,0.022612716695639447,0.010745869757923259,0.07243498589747994,0.05221467000065112,0.0015315993059847569,0.46764,0.1601,0.62774,risk ac death oc surg,1.0,680.4319870952892,RR for AC Death Post-Ooph,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.236133088192,9346.160334753438,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,risk ac death oc surg,1.0,194.01807527691037,RR for AC Death Post-Ooph,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.03824309274606,22.040293279642313,45.79537350134983,0.0,0.9496628970807017,0.0,0.0,9260.77744852193,14741.09060835351,0.019699110521807495,0.016561680234250423,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.025449665945404494,0.0016228440892110108,0.408,0.1508,0.5588,risk ac death oc surg,1.4,420.1748738559536,RR for AC Death Post-Ooph,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.88809844051829,22.467758664911482,45.972678397218566,0.0,0.8634156099182654,0.04700032962607982,0.0,15934.97002311972,28614.03035127205,0.058946068058164734,0.048523435569159425,0.018705599107502396,0.008887985711154069,0.07765166716566713,0.05741142128031349,0.0015245912395754557,0.408,0.1508,0.5588,risk ac death oc surg,1.4,709.2371900898954,RR for AC Death Post-Ooph,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",39.81483989842951,21.813168402050326,45.99522805895363,0.0,0.9708708407301851,0.0,0.0,8878.518623590431,12450.400005404566,0.010961766963227456,0.008963293066973094,0.011465284008701837,0.005521900045964591,0.02242705097192929,0.014485193112937686,0.001659451834148799,0.55036,0.22368,0.77404,risk ac death oc surg,1.4,407.0256305707471,RR for AC Death Post-Ooph,Hyst-BSO: 35
MSH2,"HSBO: 40, Survey: Never",39.94352355547087,22.000811745790546,45.70418263440397,0.0,0.9438427875400934,0.0,0.0,9692.023094856726,15463.009041991432,0.021629527416283524,0.018187060641255325,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.028937641921839632,0.0016138904728619564,0.55036,0.22368,0.77404,risk ac death oc surg,1.4,440.5302498309462,RR for AC Death Post-Ooph,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",39.920436950837235,21.990992790736552,45.67990843042203,0.0,0.9428745626783763,0.0,0.0,9823.017668172417,15673.276621577283,0.022612716695639447,0.019014190968566082,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.02976006072648934,0.001612400427456817,0.46764,0.1601,0.62774,risk ac death oc surg,1.4,446.6836837084612,RR for AC Death Post-Ooph,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",40.97244748629788,22.49011284490286,46.0624107018831,0.0,0.8685592682467761,0.04710574192539986,0.0,15302.99217305454,27051.005325806113,0.0498222692018405,0.041468800242727866,0.022612716695639447,0.010745869757923259,0.07243498589747994,0.05221467000065112,0.0015315993059847569,0.46764,0.1601,0.62774,risk ac death oc surg,1.4,680.4319870952892,RR for AC Death Post-Ooph,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.236133088192,9346.160334753438,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,risk ac death oc surg,1.4,194.01807527691037,RR for AC Death Post-Ooph,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.74786789541462,22.252995209052944,46.61911956464826,0.0,0.9496628970807018,0.0,0.0,9211.29300832176,14536.67403227788,0.01969911052180749,0.018491582680900315,0.018705599107502396,0.008887985711154069,0.038404709629309884,0.027379568392054382,0.0016228440892110108,0.408,0.1508,0.5588,local oc surv,0.7392000000000001,413.93497467587775,Local OC Survival,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.81279803804562,22.441079887563685,45.85571172707855,0.0,0.8634156099182654,0.04700032962607982,0.0,15870.659726756809,28290.599413284388,0.058946068058164734,0.05374410632527004,0.018705599107502396,0.008887985711154069,0.07765166716566713,0.06263209203642411,0.0015245912395754557,0.408,0.1508,0.5588,local oc surv,0.7392000000000001,707.2146174013645,Local OC Survival,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",40.604827314247125,22.05760337481919,46.91769012525245,0.0,0.9708708407301856,0.0,0.0,8833.904143846741,12277.742316165228,0.01096176696322745,0.010331576972126976,0.011465284008701837,0.005521900045964591,0.022427050971929288,0.015853477018091568,0.001659451834148799,0.55036,0.22368,0.77404,local oc surv,0.7392000000000001,400.49247389820533,Local OC Survival,Hyst-BSO: 35
MSH2,"HSBO: 40, Survey: Never",40.6450316894161,22.210743568198183,46.517055494871876,0.0,0.9438427875400934,0.0,0.0,9637.700876463876,15238.649452870293,0.021629527416283517,0.020304369436039995,0.022623056632530204,0.01075058128058431,0.04425258404881372,0.031054950716624306,0.0016138904728619564,0.55036,0.22368,0.77404,local oc surv,0.7392000000000001,433.9206765802898,Local OC Survival,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",40.61937281262763,22.19998858480915,46.48908304571971,0.0,0.9428745626783765,0.0,0.0,9766.228179731015,15438.734047737855,0.02261271669563944,0.02122744489946607,0.022612716695639447,0.010745869757923259,0.04522543339127889,0.031973314657389326,0.001612400427456817,0.46764,0.1601,0.62774,local oc surv,0.7392000000000001,439.92041448227496,Local OC Survival,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",40.907791133929265,22.466678409433932,45.96208690222164,0.0,0.8685592682467761,0.04710574192539986,0.0,15240.383547221456,26754.607696883424,0.04982226920184052,0.0457202685032412,0.022612716695639447,0.010745869757923259,0.07243498589747996,0.05646613826116446,0.0015315993059847569,0.46764,0.1601,0.62774,local oc surv,0.7392000000000001,678.3549962072676,Local OC Survival,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.236133088192,9346.160334753438,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,local oc surv,0.7392000000000001,194.01807527691037,Local OC Survival,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.80193170475865,22.273550552459415,46.70282200715049,0.0,0.9496628970807018,0.0,0.0,9275.582192336095,14811.55725510547,0.019699110521807485,0.015273445782580072,0.018705599107502396,0.008887985711154069,0.03840470962930988,0.02416143149373414,0.0016228440892110108,0.408,0.1508,0.5588,local oc surv,0.98,416.43931758836254,Local OC Survival,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.92195001217388,22.47918755865439,46.0254185149878,0.0,0.8634156099182654,0.04700032962607982,0.0,15948.412803682751,28705.080157685323,0.058946068058164734,0.04551627840455711,0.018705599107502396,0.008887985711154069,0.07765166716566713,0.05440426411571118,0.0015245912395754557,0.408,0.1508,0.5588,local oc surv,0.98,709.4746089941618,Local OC Survival,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",40.64780946620089,22.074611851484097,46.98410271300609,0.0,0.9708708407301856,0.0,0.0,8893.025036171835,12513.877295751068,0.010961766963227459,0.00799317958233572,0.011465284008701837,0.005521900045964591,0.022427050971929298,0.01351507962830031,0.001659451834148799,0.55036,0.22368,0.77404,local oc surv,0.98,402.86212487011176,Local OC Survival,Hyst-BSO: 35
MSH2,"HSBO: 40, Survey: Never",40.704361128392485,22.233303318030337,46.60890975996174,0.0,0.9438427875400934,0.0,0.0,9708.279332941922,15540.364409340218,0.021629527416283517,0.016773540501930695,0.022623056632530204,0.01075058128058431,0.04425258404881372,0.027524121782515003,0.0016138904728619564,0.55036,0.22368,0.77404,local oc surv,0.98,436.6548323509304,Local OC Survival,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",40.6813934822493,22.223572079520682,46.58510380475073,0.0,0.9428745626783765,0.0,0.0,9840.01297169013,15754.145343631468,0.022612716695639443,0.017536584538433625,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.028282454296356882,0.001612400427456817,0.46764,0.1601,0.62774,local oc surv,0.98,442.77368806780765,Local OC Survival,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.002050511698144,22.500295269825223,46.10849009926286,0.0,0.8685592682467761,0.04710574192539986,0.0,15317.931360326878,27139.781109737665,0.04982226920184051,0.038951409863760784,0.022612716695639447,0.010745869757923259,0.07243498589747996,0.04969727962168404,0.0015315993059847569,0.46764,0.1601,0.62774,local oc surv,0.98,680.7880152963817,Local OC Survival,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.236133088192,9346.160334753438,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,local oc surv,0.98,194.01807527691037,Local OC Survival,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.76861869616288,22.260092197565186,46.65141266332553,0.0,0.9496628970807018,0.0,0.0,9225.934850058933,14618.913080592238,0.019699110521807492,0.016966089431465308,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.02585407514261938,0.0016228440892110108,0.408,0.1508,0.5588,regional oc surv,0.6016,414.46076539916885,Regional OC Survival,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.846330709916415,22.451190204996834,45.908223190845845,0.0,0.8634156099182654,0.04700032962607982,0.0,15865.338004759462,28330.306741356526,0.05894606805816473,0.05014256967434019,0.018705599107502396,0.008887985711154069,0.07765166716566713,0.05903055538549426,0.0015245912395754557,0.408,0.1508,0.5588,regional oc surv,0.6016,706.6591062610304,Regional OC Survival,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",40.62514602470135,22.065277514138657,46.94916425611092,0.0,0.9708708407301856,0.0,0.0,8858.283389901013,12383.374065648868,0.010961766963227456,0.009148532527494327,0.011465284008701837,0.005521900045964591,0.02242705097192929,0.014670432573458918,0.001659451834148799,0.55036,0.22368,0.77404,regional oc surv,0.6016,401.4580548205177,Regional OC Survival,Hyst-BSO: 35
MSH2,"HSBO: 40, Survey: Never",40.667787829989734,22.218525749358367,46.55246952445868,0.0,0.9438427875400934,0.0,0.0,9653.747774614349,15328.809292882866,0.02162952741628352,0.018631123353563664,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.029381704634147972,0.0016138904728619564,0.55036,0.22368,0.77404,regional oc surv,0.6016,434.4909236335418,Regional OC Survival,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",40.64315844775207,22.208122719954527,46.526099243249064,0.0,0.9428745626783765,0.0,0.0,9782.999313410308,15532.968083158283,0.022612716695639436,0.019478443004933933,0.022612716695639447,0.010745869757923259,0.04522543339127888,0.03022431276285719,0.001612400427456817,0.46764,0.1601,0.62774,regional oc surv,0.6016,440.51446566530586,Regional OC Survival,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",40.93585138090008,22.475207700145052,46.00601028828817,0.0,0.8685592682467761,0.04710574192539986,0.0,15237.940421343716,26795.001687286607,0.049822269201840484,0.042793361807308736,0.022612716695639447,0.010745869757923259,0.07243498589747993,0.05353923156523199,0.0015315993059847569,0.46764,0.1601,0.62774,regional oc surv,0.6016,677.9888588635989,Regional OC Survival,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.236133088192,9346.160334753438,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,regional oc surv,0.6016,194.01807527691037,Regional OC Survival,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.813307781108676,22.278802169465486,46.72022429977432,0.0,0.9496628970807018,0.0,0.0,9304.919500867907,14915.101058435865,0.0196991105218075,0.015157496665702645,0.018705599107502396,0.008887985711154069,0.03840470962930989,0.024045482376856712,0.0016228440892110108,0.408,0.1508,0.5588,regional oc surv,0.9024,417.6579795488687,Regional OC Survival,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.958844908825,22.49358889087462,46.082401033521,0.0,0.8634156099182654,0.04700032962607982,0.0,16008.821629229511,28957.290776792415,0.058946068058164734,0.04410132319641937,0.018705599107502396,0.008887985711154069,0.07765166716566713,0.05298930890757344,0.0015245912395754557,0.408,0.1508,0.5588,regional oc surv,0.9024,711.7059757291154,Regional OC Survival,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",40.64938286385191,22.07588666565555,46.98638391628405,0.0,0.9708708407301856,0.0,0.0,8905.525235210078,12551.158877475245,0.010961766963227454,0.008260640211238988,0.011465284008701837,0.005521900045964591,0.02242705097192929,0.013782540257203579,0.001659451834148799,0.55036,0.22368,0.77404,regional oc surv,0.9024,403.4050985170532,Regional OC Survival,Hyst-BSO: 35
MSH2,"HSBO: 40, Survey: Never",40.71687321582548,22.239078062738173,46.62805013921732,0.0,0.9438427875400934,0.0,0.0,9740.519228696574,15654.162081434702,0.021629527416283528,0.016644964408998368,0.022623056632530204,0.01075058128058431,0.04425258404881373,0.027395545689582676,0.0016138904728619564,0.55036,0.22368,0.77404,regional oc surv,0.9024,437.9911433926267,Regional OC Survival,Hyst-BSO: 40
MSH6,"HSBO: 40, Survey: Never",40.69447801667544,22.22961080194223,46.605119937540366,0.0,0.9428745626783765,0.0,0.0,9873.723188296612,15873.134466802321,0.022612716695639447,0.017401943428852335,0.022612716695639447,0.010745869757923259,0.045225433391278894,0.028147813186775596,0.001612400427456817,0.46764,0.1601,0.62774,regional oc surv,0.9024,444.16986317339985,Regional OC Survival,Hyst-BSO: 40
MSH6,"Hyst+Salp: 40, Oophorectomy: 50",41.03560572801119,22.513652731179622,46.16026657311722,0.0,0.8685592682467761,0.04710574192539986,0.0,15375.27910615994,27372.764922805036,0.049822269201840505,0.03771122006050928,0.022612716695639447,0.010745869757923259,0.07243498589747996,0.04845708981843254,0.0015315993059847569,0.46764,0.1601,0.62774,regional oc surv,0.9024,682.9313434717059,Regional OC Survival,Two-Stage Approach
PMS2,"HSBO: 50, Survey: Never",42.31555901138022,23.04030759354814,47.36085618160198,0.0,0.9615222537047986,0.0,0.0,4470.236133088192,9346.160334753438,0.0,0.0,0.006789517384453046,0.0029204608177456704,0.006789517384453046,0.0029204608177456704,0.0016402221332388663,0.1278,0.04,0.1678,regional oc surv,0.9024,194.01807527691037,Regional OC Survival,Hyst-BSO: 50
MLH1,"HSBO: 40, Survey: Never",40.78069767623156,22.26498519105251,46.66859421558419,0.0,0.9496628970807018,0.0,0.0,9244.667895622293,14697.952507849608,0.019699110521807485,0.016575120110029304,0.018705599107502396,0.008887985711154069,0.03840470962930988,0.02546310582118337,0.0016228440892110108,0.408,0.1508,0.5588,distant oc surv,0.23359999999999997,415.21105072809075,Distant OC Survival,Hyst-BSO: 40
MLH1,"Hyst+Salp: 40, Oophorectomy: 50",40.87742694540096,22.462370924908797,45.95203983852158,0.0,0.8634156099182654,0.04700032962607982,0.0,15895.453728122815,28486.411985754334,0.058946068058164755,0.0486034966524432,0.018705599107502396,0.008887985711154069,0.07765166716566715,0.05749148236359727,0.0015245912395754557,0.408,0.1508,0.5588,distant oc surv,0.23359999999999997,707.6480831547552,Distant OC Survival,Two-Stage Approach
MSH2,"HSBO: 35, Survey: Never",40.63160472634559,22.068028728517582,46.958363560611744,0.0,0.9708708407301856,0.0,0.0,8869.606553130187,12428.17517697961,0.010961766963227457,0.008968792162633923,0.011465284008701837,0.005521900045964591,0.022427050971929294,0.014490692208598515,0.001659451834148799,0.55036,0.22368,0.77404,distant oc surv,0.23359999999999997,401.92110778197275,Distant OC Survival,Hyst-BSO: 35
