gene,param value_min,changed param,total QALYs disc_min,total disc cost_min,cost per QALY_min,total LE_min,icers_min,param value_max,strategy,pretty_strategy,total QALYs disc_max,total disc cost_max,cost per QALY_max,total LE_max,formatted_param,icers_max,comparator,pretty_comparator,bc_icer,icer_diff,width_upper,width_lower,order
MLH1,1354.6197,cost EC local,22.46775866491148,15901.203903795355,707.7343201406513,45.972678397218566,33269.03888568447,2042.4542099999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,16032.220670870467,713.5656435507486,45.972678397218566,Cost Local EC,33269.03888568446,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1.4551915228366852e-11,-3.346940502524376e-10,3.2014213502407074e-10,10
MLH1,1354.6197,cost EC regional,22.46775866491148,15930.995001979418,709.0602689648475,45.972678397218566,33269.03888568447,2042.4542099999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15946.418581272555,709.7467450625825,45.972678397218566,Cost Regional EC,33269.038885684444,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,2.9103830456733704e-11,-3.4924596548080444e-10,3.2014213502407074e-10,11
MLH1,1354.6197,cost EC distant,22.46775866491148,15934.58840987004,709.2202051624993,45.972678397218566,33269.03888568448,2042.4542099999999,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15936.069117016894,709.2861088055345,45.972678397218566,Cost Distant EC,33269.03888568447,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,7.275957614183426e-12,-3.2014213502407074e-10,3.128661774098873e-10,12
MLH1,39750.56253,cost end EC,22.46775866491148,15928.14250045572,708.9333091925695,45.972678397218566,33269.03888568445,56917.51337,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,16007.603744572612,712.4699879197176,45.972678397218566,Cost End of Life EC,33269.03888568449,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,3.637978807091713e-11,-3.055902197957039e-10,3.41970007866621e-10,13
MLH1,6941.44872,cost HSBO,22.46775866491148,14730.046279478307,655.6081761053731,45.972678397218566,33269.03888568448,8551.176080000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15709.582818827714,699.2056062700105,45.972678397218566,Cost Hyst (+/- BSO),33269.03888568448,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,-3.128661774098873e-10,3.128661774098873e-10,14
MLH1,6620.9133600000005,cost surgical comps,22.46775866491148,15883.191295292145,706.9326109549754,45.972678397218566,33162.8466650527,9931.37004,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15986.748750946661,711.5417692247875,45.972678397218566,Cost Surgical Comps,33375.231106316234,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,212.38444126353716,106.19222063144116,106.192220632096,15
MLH1,4657.0536,cost oophorectomy,22.46775866491148,15298.98192656386,680.9304904301248,45.972678397218566,30098.81080511187,5839.176960000001,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15800.810299941293,703.2659792904868,45.972678397218566,Cost Ooph,32600.2890710188,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,2501.4782659069315,-668.7498146659927,3170.2280805729242,16
MLH1,1535.670168,cost init surveillance,22.46775866491148,15934.970023119404,709.2371900898814,45.972678397218566,33269.03888568447,2303.505252,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15934.970023119404,709.2371900898814,45.972678397218566,Cost FY Surveillance,33269.03888568447,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,-3.2014213502407074e-10,3.2014213502407074e-10,17
MLH1,1100.72392,cost surveillance,22.46775866491148,15934.970023119404,709.2371900898814,45.972678397218566,33269.03888568447,1651.08588,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15934.970023119404,709.2371900898814,45.972678397218566,Cost Surveillance,33269.03888568447,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,-3.2014213502407074e-10,3.2014213502407074e-10,18
MLH1,0.015,U init hysterectomy,22.473010549094962,15934.970023119404,709.0714432010597,45.972678397218566,32420.30077978522,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.462506780727992,15934.970023119404,709.4030144841637,45.972678397218566,DU Initial Hyst,34163.41023310908,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1743.1094533238647,894.3713474242904,848.7381058995743,19
MLH1,0.015,U init HSBO,22.471339967281853,15934.970023119404,709.124157541145,45.972678397218566,33548.409813315244,0.035,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.464177362541108,15934.970023119404,709.3502586785519,45.972678397218566,DU Initial Hyst-BSO,32994.28239704296,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,554.1274162722839,-274.75648864183313,-279.37092763045075,20
MLH1,0.95,U hysterectomy,21.923502773699365,15934.970023119404,726.8441629790959,45.972678397218566,-457703.89855326235,1.0,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46775866491148,15934.970023119404,709.2371900898814,45.972678397218566,U Hysterectomy,33269.03888568447,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,490972.9374389468,-3.2014213502407074e-10,490972.93743894715,21
MLH1,0.86,U HSBO,22.467103215932834,15934.970023119404,709.2578811770854,45.972678397218566,17247.047159718266,0.95,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.468577976134778,15934.970023119404,709.2113279284915,45.972678397218566,U Early Menopause,-206367.39766648144,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,223614.4448261997,-239636.43655216624,16021.991725966527,22
MLH1,0.73,U init EC local,22.46680091527322,15934.970023119404,709.2674245529369,45.972678397218566,33269.03888568447,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46833331469443,15934.970023119404,709.2190506492902,45.972678397218566,U FY Local EC,33269.03888568447,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,-3.2014213502407074e-10,3.2014213502407074e-10,23
MLH1,0.73,U init EC regional,22.467519194314914,15934.970023119404,709.2447495116204,45.972678397218566,33269.03888568447,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.467902347269415,15934.970023119404,709.2326545141863,45.972678397218566,U FY Regional EC,33269.03888568447,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,-3.2014213502407074e-10,3.2014213502407074e-10,24
MLH1,0.49,U init EC distant,22.46766251060836,15934.970023119404,709.2402253948549,45.972678397218566,33269.03888568447,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.467854819214597,15934.970023119404,709.2341548108881,45.972678397218566,U FY Distant EC,33269.03888568447,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,-3.2014213502407074e-10,3.2014213502407074e-10,25
MLH1,0.73,U EC local,22.45104486469544,15934.970023119404,709.7651855026735,45.972678397218566,33269.03888568506,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.477786945041107,15934.970023119404,708.9207697395168,45.972678397218566,U Local EC,33269.038885683294,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1.7680577002465725e-09,-1.4988472685217857e-09,-2.6921043172478676e-10,26
MLH1,0.73,U EC regional,22.465766202504057,15934.970023119404,709.3000915029231,45.972678397218566,33269.038885681526,0.89,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.468954142355944,15934.970023119404,709.1994545968026,45.972678397218566,U Regional EC,33269.038885683294,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1.7680577002465725e-09,-1.4988472685217857e-09,3.2669049687683582e-09,27
MLH1,0.49,U EC distant,22.467562783935264,15934.970023119404,709.2433734963549,45.972678397218566,33269.038885682116,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.4679545458877,15934.970023119404,709.2310067912246,45.972678397218566,U Distant EC,33269.03888568565,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,3.536115400493145e-09,8.585629984736443e-10,2.6775524020195007e-09,28
MLH1,0.65,U init OC local,22.46713654846599,15934.970023119404,709.2568289129578,45.972678397218566,33324.47872163223,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.46838078135697,15934.970023119404,709.2175523543453,45.972678397218566,U FY Local OC,33213.78320689065,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,110.69551474157925,-55.25567879414302,-55.43983594743622,29
MLH1,0.65,U init OC regional,22.467039181242953,15934.970023119404,709.2599026765852,45.972678397218566,33339.83892201035,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.468478148580004,15934.970023119404,709.2144789577787,45.972678397218566,U FY Regional OC,33198.53891217033,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,141.30000984002254,-70.49997351446655,-70.800036325556,30
MLH1,0.49,U init OC distant,22.465847705320694,15934.970023119404,709.2975182657118,45.972678397218566,33457.617948530235,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.469669624502263,15934.970023119404,709.1768721754131,45.972678397218566,U FY Distant OC,33082.57370589788,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,375.04424263235705,-186.46517978691554,-188.5790628454415,31
MLH1,0.65,U OC local,22.458392942730274,15934.970023119404,709.5329600721726,45.972678397218566,34072.16507437665,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.477124387092694,15934.970023119404,708.9416665892516,45.972678397218566,U Local OC,32502.902304911444,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1569.2627694652074,-766.1365807733491,-803.1261886918583,32
MLH1,0.65,U OC regional,22.460750360981415,15934.970023119404,709.4584894546298,45.972678397218566,33967.77577578353,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.47476696884155,15934.970023119404,709.0160287406426,45.972678397218566,U Regional OC,32598.46942311245,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1369.3063526710794,-670.5694625723445,-698.7368900987349,33
MLH1,0.49,U OC distant,22.461933402956838,15934.970023119404,709.4211231621656,45.972678397218566,33856.64292094886,0.69,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.473583926866116,15934.970023119404,709.0533523702863,45.972678397218566,U Distant OC,32701.48339453299,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1155.159526415875,-567.5554911518047,-587.6040352640703,34
MLH1,0.033,U surgical comps,22.468034499951553,15934.970023119404,709.2284829433462,45.972678397218566,33250.47999725933,0.053,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.467482829871404,15934.970023119404,709.2458974502134,45.972678397218566,DU Surgical Complications,33287.61850311462,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,37.13850585529144,18.57961742983025,18.55888842546119,35
MLH1,0.0013599999999999999,surgical mortality,22.473675918249498,15940.011875823433,709.274794822485,45.99061457704275,32919.28249647942,0.00204,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.461842887951637,15929.928784081161,709.1995462503148,45.954747225358446,Surgical Mortality,33626.40464552878,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,707.1221490493626,357.3657598439895,349.7563892053731,36
MLH1,-5,oc lifetime risk,22.660882239645233,13397.219987310205,591.2046956350074,46.46778270026961,19715.91574634524,5,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.17024697683069,19380.175803647784,874.1524541382554,45.2958388623849,OC Lifetime Risk,50952.493803564386,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,31236.578057219147,17683.454917879593,13553.123139339554,37
MLH1,-5,ec lifetime risk,22.52710806242802,15544.763074988778,690.0469883622217,46.09190146634929,33267.892143550765,5,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.344646753391633,16694.827596021423,747.1511087319991,45.74539270518779,EC Lifetime Risk,33269.415937552236,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1.5237940014703781,0.3770518674427876,1.1467421340275905,38
MLH1,0.76,local ec surv,22.408927353354027,15982.090357178138,713.2019353343139,45.76184005516716,33269.03888568422,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.48126650742945,15917.610986318263,708.0388901158182,46.024533374752124,Local EC Survival,33269.0388856819,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,2.321030478924513e-09,-2.8958311304450035e-09,5.748006515204906e-10,39
MLH1,0.5519999999999999,regional ec surv,22.462838455946862,15934.837020416995,709.3866187778407,45.958198657059434,33269.03888568364,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.489322599047213,15918.229948377304,707.8127799657113,46.04930120019512,Regional EC Survival,33269.03888568481,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1.1641532182693481e-09,1.4551915228366852e-11,1.1496013030409813e-09,40
MLH1,0.13440000000000002,distant ec surv,22.467616799830058,15934.89670251476,709.2384049667114,45.972260527560344,33269.03888568479,0.2016,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.467901345129057,15935.043061221102,709.235936923666,45.97310673069089,Distant EC Survival,33269.03888568659,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1.7971615307033062e-09,1.7971615307033062e-09,0.0,41
MLH1,0.7392000000000001,local oc surv,22.441079887563685,15870.659726756809,707.2146174013645,45.85571172707855,35406.2158128141,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.47918755865439,15948.412803682751,709.4746089941618,46.0254185149878,Local OC Survival,32449.561170034536,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,2956.6546427795656,-819.4777156502569,-2137.1769271293088,42
MLH1,0.6016,regional oc surv,22.451190204996834,15865.338004759462,706.6591062610304,45.908223190845845,34743.44522966991,0.9024,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.49358889087462,16008.821629229511,711.7059757291154,46.082401033521,Regional OC Survival,31211.902134265416,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,3531.543095404493,-2057.136751419377,-1474.406343985116,43
MLH1,0.23359999999999997,distant oc surv,22.462370924908797,15895.453728122815,707.6480831547552,45.95203983852158,33694.35927594876,0.3504,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.473620179048893,15977.488189057844,710.9441230101819,45.99587431184248,Distant OC Survival,32819.89334190002,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,874.4659340487415,-449.14554378477624,-425.32039026396524,44
MLH1,1.0,risk ac death oc surg,22.467758664911482,15934.97002311972,709.2371900898954,45.972678397218566,33269.03888568479,1.4,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.467758664911482,15934.97002311972,709.2371900898954,45.972678397218566,RR for AC Death Post-Ooph,15613.410593222981,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,17655.628292461814,-17655.628292461814,0.0,45
MLH1,0.75,risk oc tubal ligation,22.529884945587813,14992.218525044447,665.4369767645209,46.14509539725353,21814.199399045898,0.75,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.529884945587813,14992.218525044447,665.4369767645209,46.14509539725353,RR for OC Post-Ooph,21814.199399045898,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,-11454.839486638895,11454.839486638895,46
MLH1,0.574,ec stage dist nat hist,22.454774169549438,15977.239468112224,711.5297329411001,45.9261085883504,33269.03888568479,0.866,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.484294980755024,15872.289567995722,705.9278301401616,46.02526761419274,Prob Early-Stage EC Nat Hist,33269.038885681875,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,2.9176590032875538e-09,-2.9176590032875538e-09,0.0,47
MLH1,0.5,oc stage dist screening,22.467758664911482,15934.97002311972,709.2371900898954,45.972678397218566,33269.03888568479,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.467758664911482,15934.97002311972,709.2371900898954,45.972678397218566,Prob Early-Stage OC Surveillance,33269.03888568479,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,0.0,0.0,0.0,48
MLH1,0.72,ec stage dist intervention,22.46659496563578,15939.843288323566,709.4908379620795,45.96834780865529,33269.038885684255,0.98,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.468708990659394,15931.040313776595,709.0322955537582,45.97626469446336,Prob Early-Stage EC Intervention,33269.03888568429,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,3.637978807091713e-11,-5.020410753786564e-10,5.384208634495735e-10,48
MLH1,0.6,oc stage dist intervention,22.46597291481825,15943.842928259694,709.6885137675632,45.964494612391334,33338.86271281321,0.85,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.468330776515387,15932.390784281835,709.104336354834,45.975222004470595,Prob Early-Stage OC Intervention,33245.33087328409,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,93.53183952911786,-23.70801240070432,-69.82382712841354,49
MLH1,0.08,oc stage dist nat hist,22.435087449519134,15982.026168215467,712.367455851304,45.85678910130186,36946.344519343525,0.2,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.495849751304295,15899.222719739808,706.7624871035592,46.06826019852379,Prob Early-Stage OC Nat Hist,30615.87880337645,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,6330.465715967075,-2653.1600823083427,-3677.3056336587324,50
MLH1,0.01,surgical complications,22.459600154427847,15771.069286429118,702.1972420697746,45.93397047533678,34391.16880716091,0.044,"Hyst+Salp: 40, Oophorectomy: 50",Two-Stage Approach,22.47343737631187,16049.039320867067,714.1337149333265,45.99962038599805,Prob Complications,32541.60974844217,"HSBO: 40, Survey: Never",Hyst-BSO: 40,33269.03888568479,1849.5590587187398,-727.4291372426233,-1122.1299214761166,51
